Sample	posterior	likelihood	prior	Tree.t:UUNS01000001.CFheight	Tree.t:UUNS01000001.CFlength	Tree.t:UUNS01000001.nConv	Tree.t:UUNS01000001.nUselessConvs	Tree.t:UUNS01000001.meanEdgeLength	Tree.t:UUNS01000001.meanDepartureHeight	Tree.t:UUNS01000001.locus.UUNS01000001.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000001.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000001.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000001.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000001.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000001.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000002.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000002.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000002.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000002.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000002.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000002.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000012.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000012.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000012.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000012.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000012.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000012.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000014.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000014.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000014.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000014.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000014.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000014.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000015.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000015.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000015.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000015.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000015.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000015.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000017.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000017.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000017.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000017.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000017.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000017.randomEndSite	popFinalSize.t:UUNS01000001	popGrowthRate.t:UUNS01000001
490000	-2573.295870289201	-2488.2754820306072	-85.02038825859363	3.452330216676434	7.693581217754051	4	1	77.31991548788604	0.7346270356402854	756.0	921.0	0.0	755.0	0.0	590.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	173.1481660097936	0.006997650300790667
491000	-2559.0163245107055	-2483.568814582746	-75.44750992795952	3.8768184788206694	8.545472218719127	4	1	65.08798742772228	2.6975188683404134	869.0	869.0	0.0	868.0	0.0	868.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	98.8645546101025	0.011736840844280507
492000	-2574.7012959153776	-2483.6263183878864	-91.07497752749131	3.065313537622448	6.7237929206078055	4	1	71.79074638107049	0.9969167834774	347.6666666666667	478.0	594.0	940.6666666666666	1098.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	77.05087633183766	0.01440492231504292
493000	-2569.504768823367	-2486.0166191997732	-83.48814962359413	1.8284717289961836	4.450253353021248	3	0	70.10312713957059	0.8494293712868295	549.3333333333334	236.0	395.6666666666667	944.0	0.0	780.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.7139371032422	0.0038498150857228237
494000	-2593.3421458817397	-2478.6838034864595	-114.6583423952801	2.7795038077804453	6.0291096612247586	7	0	69.49786444123838	0.7650371491253892	206.66666666666666	206.66666666666666	612.6666666666666	818.3333333333334	0.0	1177.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	39.74026786120114	0.003927344705329826
495000	-2604.336979579798	-2494.490943825623	-109.84603575417484	3.5967979806203325	8.587395482688933	7	0	23.13832971762995	1.5198659260194218	277.5	277.5	366.0	642.5	732.0	852.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	37.0	23.333333333333332	21.0	57.0	42.0	69.0	20.900115303452225	0.007574916828345037
496000	-2601.688740392133	-2494.54388040374	-107.144859988393	5.889706696155501	12.78891710819642	6	0	25.20828923354996	2.3232443506718004	338.0	325.6666666666667	734.0	1071.0	0.0	1177.0	49.0	49.0	0.0	48.0	0.0	48.0	29.0	29.0	0.0	28.0	0.0	28.0	6.0	6.0	3.0	8.0	3.0	8.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.900115303452225	0.01027037070658528
497000	-2586.548482371178	-2486.812483926642	-99.73599844453601	3.3627250699065496	7.58129931504551	5	1	36.577430734388884	1.2203360940002146	342.6666666666667	474.5	729.3333333333334	1071.0	1099.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	76.0	76.0	182.5	257.5	365.0	83.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.93868254040257	0.004960608575252829
498000	-2557.630875769345	-2485.0637142877663	-72.5671614815788	2.7647978818654444	5.684225759178622	3	1	48.658424863643525	1.2460741870876972	477.3333333333333	472.0	364.6666666666667	841.0	0.0	859.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.03558298858683	0.003706341341368267
499000	-2560.9233916950925	-2487.630796365692	-73.29259532940081	3.5519031787481694	7.875365378713067	4	0	40.259543616014355	1.3480320474222158	856.0	856.0	0.0	855.0	0.0	855.0	NaN	NaN	NaN	NaN	NaN	NaN	14.0	14.0	0.0	13.0	0.0	13.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	23.03558298858683	0.0025094242673435858
500000	-2753.071833676888	-2490.1455677338718	-262.9262659430164	13.763184928894244	27.836897518128154	19	2	12.648192016093583	4.7818371896447225	465.7142857142857	117.8	362.14285714285717	826.8571428571429	1014.0	1066.0	49.0	49.0	0.0	48.0	0.0	48.0	226.25	86.6	6.75	232.0	0.0	60.0	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	32.0	32.0	38.0	69.0	38.0	69.0	19.135223517217756	0.0016455403830417231
501000	-2549.007230211529	-2479.373460653286	-69.63376955824288	1.4987402959004263	3.175447448160451	4	0	31.166586696263597	0.5496677637477839	445.5	445.5	571.5	1016.0	1143.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	27.638762530048158	0.010690865767498331
502000	-2546.8939192275857	-2481.372453430832	-65.5214657967534	2.5773829141205886	5.7701628172410855	2	0	174.96442988276243	2.285406137570977	858.0	858.0	0.0	857.0	0.0	857.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.0	11.0	0.0	10.0	0.0	10.0	NaN	NaN	NaN	NaN	NaN	NaN	56.58846338795289	0.0030097827122338282
503000	-2537.785681238732	-2482.399522408409	-55.38615883032317	2.782948382508868	5.7174731951354625	2	0	90.10450068025602	2.134079365586815	857.0	857.0	0.0	856.0	0.0	856.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.759622215109435	0.0022916094874376645
504000	-2544.4149505518176	-2478.529869884285	-65.8850806675329	2.2286597678367337	4.562751413838369	3	0	101.41377335903421	1.444499840403018	854.0	854.0	0.0	853.0	0.0	853.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	37.61722344178749	0.004516537013766375
505000	-2572.931623855285	-2484.324101269447	-88.60752258583813	2.111656119027831	5.141789662896208	4	0	107.43371168258295	1.3535133372310726	439.0	310.0	367.6666666666667	805.6666666666666	1103.0	386.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	105.5507680070032	0.005169487940111984
506000	-2573.1837633203277	-2478.904967023371	-94.27879629695705	3.0588441382330185	7.109935341701844	4	0	207.13051269715896	0.6718975359021501	455.5	455.5	564.0	1018.5	1128.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	37.0	37.0	396.0	432.0	396.0	432.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	188.4499914419461	0.005289502459508844
507000	-2582.8799206483263	-2475.8543669948513	-107.02555365347504	2.144674473732888	4.893305330056377	5	0	273.836208160997	0.6236293198802929	455.5	455.5	564.0	1018.5	1128.0	1177.0	49.0	49.0	0.0	48.0	0.0	48.0	182.0	182.0	0.0	181.0	0.0	181.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	187.14212964370736	0.0017912230004442215
508000	-2539.314524427372	-2480.0219876326973	-59.29253679467455	1.7063609337925816	4.058587287516427	2	0	183.27994164561693	0.6692193423421899	861.0	861.0	0.0	860.0	0.0	860.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	78.41933880315013	0.0014903724758903978
509000	-2557.2545416670387	-2479.6492348774086	-77.60530678962999	1.7692797654092451	4.295955992731926	3	0	182.1855708976406	0.9047080364615967	476.0	432.5	0.0	475.0	0.0	864.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	221.05426265981347	0.003001623652155804
510000	-2542.856922336135	-2474.7551213836587	-68.10180095247655	2.036557822220631	4.448590900502409	3	0	109.82520500269538	0.4675200944196878	862.0	862.0	0.0	861.0	0.0	861.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	141.16531428623375	0.0027514128841706763
511000	-2540.740718360454	-2473.1071589264716	-67.63355943398264	1.0236624192648585	2.2583574875794374	3	0	161.55695186743364	0.3789351671665804	856.0	856.0	0.0	855.0	0.0	855.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	92.29945919186063	0.0013361233115317419
512000	-2549.7466429646943	-2474.1722672148667	-75.57437574982745	0.8011122283743659	2.1012482124292076	3	0	162.5947358838624	0.3650381176910587	452.0	452.0	565.0	1016.0	0.0	855.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	150.89593801197415	8.789066360846519E-4
513000	-2545.7750661094133	-2477.8596843137816	-67.9153817956315	1.8447324124962416	3.986899316393455	2	0	246.10714838975952	0.8508649030998476	444.5	444.5	572.0	1015.5	1144.0	854.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.44984357368592	0.001750751586628975
514000	-2572.700014042635	-2473.9217778433112	-98.77823619932366	0.956400746000266	2.4573516018436066	5	0	118.07899272258305	0.38383184867887943	443.5	443.5	573.0	1015.5	0.0	1177.0	2.0	2.0	0.0	1.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	110.47167629504308	0.00408587675350036
515000	-2553.695128089645	-2477.006461599031	-76.68866649061405	2.2224040276191	5.33468596171803	3	0	147.22070392531467	0.8069344364220271	467.5	467.5	549.5	1016.0	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	55.46674924694011	0.0035658889072114
516000	-2538.902665438345	-2480.7858497012094	-58.116815737135965	3.602475559799312	7.586365158863547	2	0	122.2065664901234	2.7407810788580096	852.0	852.0	0.0	851.0	0.0	851.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	54.20941224306236	0.0015805772682000677
517000	-2539.663413424036	-2484.6870996249954	-54.97631379904066	3.799613603413475	8.52773297971256	1	0	280.3468590720056	1.102600258494604	885.0	885.0	0.0	884.0	0.0	884.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	155.05564417643527	9.695166237071282E-4
518000	-2547.2682508473854	-2483.2914182665018	-63.97683258088383	3.042050817558851	7.153960681036768	2	0	215.74680832705516	2.5102981389186594	901.0	901.0	0.0	900.0	0.0	900.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	220.27711699155066	0.008304056263961832
519000	-2551.9999127441542	-2477.7759569128475	-74.22395583130671	2.4184303200221637	5.629890996954772	3	0	132.66906814018904	0.9848079760106595	475.0	475.0	559.0	1033.0	1118.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	118.90844983624143	0.007999615665756762
520000	-2564.5764181703194	-2481.1776540422447	-83.39876412807448	2.0336562516260916	4.541515043665017	4	0	132.75875487410974	1.2012659299777164	462.5	443.0	0.0	461.5	0.0	885.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	134.49152215675326	0.0023534765667825907
521000	-2561.781980174686	-2479.7492186380773	-82.03276153660869	1.6862874594360104	3.9465816280919825	3	0	133.86111086981126	0.9462756983292969	711.0	297.0	178.5	888.5	357.0	887.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	120.74186445547573	0.0080138509872743
522000	-2548.2954886044404	-2481.3810413972224	-66.91444720721822	1.7858688356944963	4.66277612231238	3	0	104.68562221302595	0.9685005203722867	888.0	888.0	0.0	887.0	0.0	887.0	NaN	NaN	NaN	NaN	NaN	NaN	433.0	433.0	0.0	432.0	0.0	432.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	80.40168401017152	0.0016514349919634385
523000	-2571.0717469399838	-2477.221526618492	-93.8502203214916	3.2058625918259174	7.022210547845065	4	0	165.57437816023653	2.8315629645149745	318.0	310.6666666666667	378.0	695.0	1134.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	177.1639942294875	0.00110948609651745
524000	-2578.7484702093275	-2479.6262857370057	-99.12218447232182	3.301782396147921	7.379683179604883	4	0	99.62573366414026	1.9581234360836106	428.3333333333333	228.5	523.3333333333334	950.6666666666666	0.0	889.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	168.69856865255534	0.0010636579060042308
525000	-2533.732429805829	-2481.269262303105	-52.46316750272419	2.5935036050973137	5.427091108159904	1	0	277.86497640316526	1.0704529322990195	892.0	892.0	0.0	891.0	0.0	891.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.20969989343409	0.004161565629252371
526000	-2555.47553184045	-2473.1176510409687	-82.35788079948122	1.6453874691850718	3.961227765570931	4	0	108.52623567176065	0.46391324199576434	467.0	467.0	560.5	1026.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	59.0370277331136	0.0064028248716293
527000	-2552.6478138173047	-2478.1804498492547	-74.46736396805014	1.241303625488246	2.77787381777636	3	0	123.5415244615884	0.26117995344907335	524.5	438.5	0.0	523.5	0.0	876.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	111.76669206067302	4.596168998675084E-4
528000	-2553.176079313607	-2473.3506166788966	-79.8254626347101	1.7589813957767049	4.168719340326478	4	0	94.87378848078502	1.0799353467444195	432.5	432.5	577.0	1008.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	72.24320683255918	0.006197945833751061
529000	-2552.8078628184467	-2480.384861149191	-72.42300166925581	2.9803123932550455	6.952949102202747	3	0	109.10074222855273	1.7127310275684762	465.0	465.0	541.5	1005.5	0.0	834.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	55.67256184054931	0.004436007166888143
530000	-2553.247400868366	-2482.748308246289	-70.49909262207731	3.3823572090198115	7.364958692428106	3	0	73.08097725564834	1.288983178019141	839.0	839.0	0.0	838.0	0.0	838.0	NaN	NaN	NaN	NaN	NaN	NaN	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	45.164879017306305	0.004227376665085878
531000	-2552.923751328428	-2482.204350167197	-70.71940116123112	3.5115772194556425	7.479117651546147	3	0	71.46384293697362	1.6648961844402965	578.5	578.5	429.0	1006.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	44.129483404071635	0.0010147066325653863
532000	-2555.2060370363365	-2477.6937619448076	-77.5122750915289	1.2739610945459063	3.2766222011821844	4	0	66.55042452619261	0.783305173750648	464.5	464.5	541.5	1005.0	0.0	833.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	76.73430742284542	0.004600214343074116
533000	-2566.162340401851	-2478.5062573055693	-87.65608309628189	1.9222082485207275	4.795173872690369	4	0	105.23673192840886	1.1115030085733721	465.0	465.0	541.5	1005.5	1083.0	834.0	NaN	NaN	NaN	NaN	NaN	NaN	105.0	105.0	0.0	104.0	0.0	104.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	97.9945939520434	0.007335547684597519
534000	-2573.412596589521	-2477.709810847871	-95.70278574165005	2.596237374447388	6.721474557360037	5	0	88.42783318527094	1.283219257495239	362.0	309.6666666666667	362.3333333333333	723.3333333333334	1087.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	63.20041183083151	0.001711826875975876
535000	-2576.9516093607026	-2477.0873942235485	-99.86421513715428	2.9681268473146725	7.310313114389166	5	0	127.56665978975809	1.618206988206546	299.0	295.0	765.6666666666666	1063.6666666666667	1166.0	837.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	56.068450990559946	0.0027949311051221554
536000	-2552.077905430306	-2478.5469803296487	-73.53092510065743	1.8773893153046122	4.663236433570902	3	0	115.69606440053724	1.0194139756134082	443.5	443.5	564.5	1007.0	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	46.57442402508469	0.005747647062415429
537000	-2532.4873349300324	-2483.345452255416	-49.1418826746162	1.764563829446638	4.046435522249172	1	0	184.12985602933023	0.5964794638978562	842.0	842.0	0.0	841.0	0.0	841.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.84302356967319	0.0031594870502816533
538000	-2538.795505101326	-2478.7276561957538	-60.06784890557213	1.938547647659492	4.288146784608334	2	0	151.55124225467975	1.131870126873059	854.0	854.0	0.0	853.0	0.0	853.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	126.96086342660202	0.005939697083697044
539000	-2568.236929768463	-2473.425443481367	-94.81148628709624	2.168090583828097	4.815958591876949	5	1	123.96555466158813	0.7387733609681637	468.5	468.5	549.5	1017.0	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	227.0379417504466	0.0035659428424344684
540000	-2607.496097655612	-2478.519076166989	-128.97702148862322	3.3399307438179813	6.895431110435728	5	1	179.66014478474932	1.7138589955368277	438.5	233.25	283.25	720.75	1099.0	664.0	NaN	NaN	NaN	NaN	NaN	NaN	85.0	85.0	122.0	206.0	122.0	206.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	227.0379417504466	0.004773555767365296
541000	-2601.259878932474	-2480.544062264107	-120.71581666836681	3.2886763921931177	7.575068967707662	6	0	67.83817784135476	1.646943638924914	487.0	283.3333333333333	185.5	671.5	371.0	494.0	49.0	49.0	0.0	48.0	0.0	48.0	83.0	83.0	89.0	171.0	89.0	171.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	208.8714092907417	0.008623347872432722
542000	-2547.672957685793	-2480.7453370803128	-66.92762060548029	1.9288762843896956	4.82732164994719	3	0	67.95618118750606	0.5742899103532041	855.0	855.0	0.0	854.0	0.0	854.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	163.21095584259675	0.013845368835107839
543000	-2549.348192580406	-2481.7648291042656	-67.58336347614008	1.9765200218589158	4.745342345671506	3	0	66.93975761998387	0.7006593242629092	484.0	484.0	532.0	1015.0	1064.0	853.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	24.027894674408895	0.003373941522902659
